MAL_ID,Name,Avg Score,Genre Count,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-1,Score-2,Score-3,Score-4,Score-5,Score-6,Score-7,Score-8,Score-9,Score-10
10810,Pucca 2,6,4,Unknown,짜장소녀 뿌까,TV,13,"Mar 7, 2008 to Jul 24, 2008",Spring 2008,Unknown,Unknown,Unknown,Unknown,23 min. per ep.,G - All Ages,5799,6051,5890,3,137,4949,65,147,592,46,61,93,149,464,689,750,383,211,290
10812,Toumei Shounen Tantei Akira,5,2,Unknown,透明少年探偵アキラ,Special,1,1970,Unknown,Unknown,Unknown,Unknown,Unknown,13 min.,PG-13 - Teens 13 or older,10231,13170,333,0,9,152,6,46,120,16,14,17,12,21,6,18,3,0,11
10813,Alps no Shoujo Heidi Pilot,5,3,Unknown,アルプスの少女ハイジ パイロット版,Special,1,1967,Unknown,TCJ,Unknown,Unknown,Unknown,5 min.,G - All Ages,10039,10646,916,1,16,573,18,67,242,17,25,26,38,95,57,54,23,8,16
10815,UFO Senshi Dai Apolon 2,0,3,Unknown,UFO戦士ダイアポロンII,TV,21,"Oct 7, 1976 to Feb 24, 1977",Fall 1976,Unknown,Unknown,"Eiken, Studio Live",Original,24 min. per ep.,PG-13 - Teens 13 or older,12688,12838,373,0,20,107,9,76,161,5,3,1,2,15,16,11,6,4,6
10819,Ranma ½: Tendou-ke no Oyobidenai Yatsura!,6,3,Unknown,らんま1/2 天道家のおよびでない奴ら!,Special,1,"Aug 30, 1992",Unknown,Unknown,Unknown,Unknown,Unknown,24 min.,PG-13 - Teens 13 or older,3951,7384,3590,0,80,2037,75,68,1330,10,11,12,31,122,235,324,198,88,133
10820,Sengoku Majin Goushougun (Movie),6,3,Unknown,戦国魔神ゴーショーグン,Movie,1,"Apr 24, 1982",Unknown,Unknown,Unknown,Production Reed,Unknown,1 hr. 5 min.,Unknown,8020,12038,518,1,18,190,9,51,250,3,3,5,8,25,24,29,12,7,7
10821,Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunagu Kiseki no Melody♪,6,4,Unknown,映画 スイートプリキュア♪ とりもどせ! 心がつなぐ奇跡のメロディ♪,Movie,1,"Oct 29, 2011",Unknown,Unknown,Unknown,Toei Animation,Original,1 hr. 11 min.,G - All Ages,3663,6708,4585,3,83,2631,74,106,1691,10,7,18,69,168,323,510,333,186,152
10822,Ranma ½: Totteoki Talk - Best of Memories,7,3,Ranma ½:Best Memories,らんま1/2 とっておきトーク ベスト・オブ・メモリーズ,OVA,1,"May 1, 1993",Unknown,Unknown,Unknown,Unknown,Unknown,43 min.,PG-13 - Teens 13 or older,3583,7400,3551,1,78,1950,83,90,1350,9,7,15,28,111,181,303,192,111,137
10823,Ranma ½: 1994 Music Calendar,6,3,Unknown,らんま1/2 1994年ミュージックカレンダー,OVA,1,1993,Unknown,Unknown,Unknown,Unknown,Unknown,20 min.,PG-13 - Teens 13 or older,5171,7932,2869,3,77,1554,65,81,1092,10,12,22,37,130,189,213,119,73,102
10824,Ranma ½: DoCo Music Video,6,4,Unknown,らんま1/2 DoCoミュージックビデオ,OVA,1,"Aug 19, 1995",Unknown,Unknown,Unknown,Unknown,Unknown,25 min.,PG-13 - Teens 13 or older,4245,7759,3075,1,75,1708,66,79,1147,8,16,11,34,118,201,245,149,84,127
10825,Ranma ½: Battle ga Ippai 29-nin no Korinai Yatsura,7,3,Ranma ½:Huge Battle! 29 Unteachable Fools,らんま1/2 スペシャルビデオ バトルがいっぱい29人の懲りないやつら,OVA,1,"Mar 3, 1995",Unknown,Unknown,Unknown,Unknown,Unknown,24 min.,PG-13 - Teens 13 or older,2955,7193,3861,1,97,2200,82,86,1396,5,10,16,21,91,176,359,251,121,147
10827,Wizard Girl Ambitious,6,2,Unknown,ウィザードガール。アンビシャス,OVA,1,"Aug 26, 2011",Unknown,Unknown,Unknown,PoRO,Visual novel,28 min.,Rx - Hentai,0,4849,10236,46,755,6195,387,309,2590,77,66,116,217,486,807,1014,662,351,379
10832,Ikoku Meiro no Croisée: Yune & Alice,6,3,La croisée dans un labyrinthe étranger:Yune & Alice,異国迷路のクロワーゼ 「湯音＆アリス」,Special,7,"Sep 21, 2011 to Mar 21, 2012",Unknown,Unknown,Unknown,Satelight,Manga,2 min. per ep.,G - All Ages,6658,6859,4337,3,149,2234,168,135,1651,11,17,37,85,290,424,417,174,62,88
10834,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,7,4,Unknown,バカとテストと召喚獣SPINOUT! それが僕らの日常。遠征中,Special,6,"Sep 21, 2011 to Feb 22, 2012",Unknown,Unknown,Unknown,SILVER LINK.,Light novel,5 min. per ep.,PG-13 - Teens 13 or older,2602,2896,31543,31,687,20719,517,364,9256,35,56,112,232,934,2021,3905,2921,1290,1158
10838,Double-J,5,3,Unknown,だぶるじぇい,TV,11,"Jun 29, 2011 to Sep 14, 2011",Summer 2011,Unknown,Unknown,DLE,Manga,4 min. per ep.,PG-13 - Teens 13 or older,9694,4777,10737,7,485,5646,387,1147,3072,146,230,360,633,1054,1145,776,341,111,93
10842,Fullmetal Alchemist: The Sacred Star of Milos Specials,6,3,Unknown,鋼の錬金術師 嘆きの丘[ミロス]の聖なる星 特別動画,ONA,4,"Jun 10, 2011 to Jun 30, 2011",Unknown,Studio Moriken,Unknown,Bones,Manga,4 min. per ep.,PG-13 - Teens 13 or older,3740,3720,19356,21,399,9715,487,361,8394,83,54,91,234,554,974,1463,935,610,615
10845,Manyuu Hikenchou Specials,6,3,Unknown,魔乳秘剣帖 美乳鍛錬法・乳研ぎ,Special,8,"Oct 4, 2011 to Jan 7, 2012",Unknown,Unknown,Unknown,Hoods Entertainment,Manga,3 min. per ep.,R+ - Mild Nudity,7511,4593,11844,29,567,7103,273,239,3662,128,166,204,351,763,1089,910,465,255,441
10847,Inumarudashi,5,1,Unknown,いぬまるだしっ,TV,4,"Jun 10, 2011 to Jul 22, 2011",Summer 2011,indigo line,Unknown,Gathering,Manga,3 min. per ep.,PG-13 - Teens 13 or older,10262,11645,610,0,30,173,20,55,332,10,11,12,12,37,20,8,4,0,5
10849,Shinryaku! Ika Musume: Ika Ice Tabena-ika?,6,1,Invade! Squid Girl:Won't You Eat Squid Ice Cream?,イ･カ･ア･イ･ス食べなイカ？,Music,1,"Jul 6, 2011",Unknown,Unknown,Unknown,Diomedéa,Manga,4 min.,PG-13 - Teens 13 or older,5726,6193,5582,3,105,3786,67,73,1551,27,21,39,114,360,655,642,324,143,158
10850,Seibu Tetsudou Ekiin Tako-chan,0,4,Unknown,西武鉄道駅員タコちゃん,ONA,12,"Apr 15, 2011 to Feb 29, 2012",Unknown,Unknown,Unknown,Shin-Ei Animation,Unknown,2 min. per ep.,G - All Ages,11860,14687,212,0,14,69,9,46,74,4,6,5,9,9,7,6,1,0,5
10851,Euphoria,6,1,Unknown,euphoria,OVA,6,"Dec 11, 2011 to Feb 26, 2016",Unknown,Unknown,Unknown,Majin,Visual novel,29 min. per ep.,Rx - Hentai,0,2174,53537,638,5445,33411,1914,3069,9698,2359,1739,1531,2072,3063,4370,4648,3238,1862,3896
10852,Game Tengoku: The Game Paradise!,0,4,The Game Paradise!,ゲーム天国 The Game Paradise!,OVA,1,"Jun 6, 1997",Unknown,OLM,Unknown,Daume,Unknown,15 min.,PG-13 - Teens 13 or older,14055,13384,311,1,15,117,8,32,139,4,6,6,7,17,7,16,10,0,3
10855,Penguin no Mondai Max,0,2,Unknown,ペンギンの問題 Max,TV,50,"Apr 3, 2010 to Mar 26, 2011",Spring 2010,TV Tokyo,Unknown,Shogakukan Music & Digital Entertainment,Unknown,10 min. per ep.,G - All Ages,11513,14447,226,0,14,75,8,49,80,5,2,1,3,7,9,12,2,0,5
10856,Penguin no Mondai DX?,0,2,Unknown,ペンギンの問題DX?,TV,52,"Apr 2, 2011 to Mar 31, 2012",Spring 2011,Shogakukan Music & Digital Entertainment,Unknown,Unknown,Unknown,10 min. per ep.,G - All Ages,11521,14615,216,0,15,67,5,47,82,4,2,1,2,9,5,11,1,0,4
10859,Sorette♡Dakara ne!,5,1,Unknown,それって♡だからね!,ONA,1,"Jun 24, 2011",Unknown,Unknown,Unknown,Asahi Production,Original,8 min.,PG-13 - Teens 13 or older,10531,9299,1670,0,49,1144,8,31,438,39,59,69,112,234,154,106,28,7,15
10862,Tennis no Ouji-sama: Pair Prince,7,4,Unknown,テニスの王子様- ペアプリDVD,Special,8,"Jun 25, 2010 to Dec 22, 2010",Unknown,Nihon Ad Systems,Unknown,Production I.G,Unknown,10 min. per ep.,PG-13 - Teens 13 or older,2620,6575,4829,4,121,2953,106,118,1531,16,15,27,35,122,242,468,367,210,212
10863,Steins;Gate: Oukoubakko no Poriomania,8,3,Steins;Gate:Egoistic Poriomania,シュタインズ ゲート 横行跋扈のポリオマニア,Special,1,"Feb 22, 2012",Unknown,Frontier Works,Funimation,White Fox,Visual novel,24 min.,PG-13 - Teens 13 or older,196,397,338678,793,3932,287633,1383,691,45039,433,233,437,1113,3777,9938,32025,63337,58967,44145
10869,Scan2Go,6,4,Scan2Go,스캔2고,TV,52,"Aug 9, 2010 to Mar 29, 2011",Summer 2010,d-rights,Cookie Jar Entertainment,SynergySP,Original,25 min. per ep.,G - All Ages,7895,8711,2100,9,100,1199,94,204,503,24,26,40,68,175,266,186,96,29,60
10870,Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi (TV),7,3,Ghost in the Shell:Stand Alone Complex:Tachikomatic Days,攻殻機動隊 STAND ALONE COMPLEX タチコマな日々,TV,12,"May 2, 2007 to Apr 13, 2008",Spring 2007,Unknown,Unknown,Production I.G,Manga,3 min. per ep.,PG - Children,2423,4744,10931,7,201,5251,215,219,5045,34,22,34,57,223,429,905,737,403,339
10882,Ghost Messenger,0,2,Unknown,고스트 메신저,OVA,2,"Dec 21, 2010 to Aug 19, 2014",Unknown,Unknown,Unknown,Studio Animal,Unknown,35 min. per ep.,PG-13 - Teens 13 or older,14114,9175,1749,1,111,140,51,56,1391,5,1,2,6,14,18,26,10,1,22
10884,Saki Achiga-hen: Episode of Side-A,7,3,Saki Episode of Side A,咲-Saki-阿知賀編 episode of side-A,TV,12,"Apr 9, 2012 to Jul 2, 2012",Spring 2012,"TV Tokyo, Square Enix, Sotsu, Lantis, Pony Canyon",Unknown,Studio Gokumi,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2219,2912,31032,130,1724,17844,1068,1232,9164,51,45,110,289,888,1985,4354,3717,1629,958
10886,Nurarihyon no Mago: Gekitou Dai Futsal Taikai! Nuragumi W Cup!!,6,5,Unknown,ぬらりひょんの孫 ～激闘 大フットサル大会！奴良組Wカップ!!～,Special,1,"Oct 23, 2010",Unknown,Imagine,Unknown,Studio Deen,Unknown,13 min.,PG-13 - Teens 13 or older,5915,5901,6280,6,165,3790,102,130,2093,24,33,43,92,373,621,584,239,155,158
10887,Dame Oyaji,0,2,Unknown,ダメおやじ,TV,26,"Apr 2, 1974 to Oct 9, 1974",Spring 1974,TV Tokyo,Unknown,Knack Productions,Manga,25 min. per ep.,PG-13 - Teens 13 or older,13742,13548,297,0,18,72,10,76,121,10,7,4,5,6,5,7,4,1,6
10889,Jungle Kurobee,0,1,Unknown,ジャングル黒べえ,TV,31,"Mar 2, 1973 to Sep 28, 1973",Spring 1973,Unknown,Unknown,Tokyo Movie Shinsha,Manga,25 min. per ep.,Unknown,14723,13009,350,0,18,87,15,77,153,4,10,3,6,11,9,10,6,0,9
10893,Kyousou Giga,6,3,Unknown,京騒戯画,ONA,1,"Dec 1, 2011",Unknown,Unknown,Unknown,Toei Animation,Original,25 min.,PG-13 - Teens 13 or older,3853,2503,41398,80,1054,24658,471,338,14877,89,92,235,628,1621,3397,5430,3681,1654,824
10897,Boku wa Tomodachi ga Sukunai Episode 0,6,4,Unknown,僕は友達が少ない 第0語,OVA,1,"Sep 22, 2011",Unknown,"Bushiroad, Good Smile Company",Unknown,AIC Build,Light novel,11 min.,PG-13 - Teens 13 or older,4680,1333,106075,54,1277,89621,636,420,14121,367,550,1015,2447,6524,13312,17937,9910,4523,3298
10901,Aoi Hitomi no Onnanoko no Ohanashi,0,2,Unknown,青い瞳の女の子のお話,Special,1,"Aug 13, 2009",Unknown,TV Asahi,Unknown,Shin-Ei Animation,Unknown,55 min.,PG - Children,13309,11843,562,0,16,206,14,52,274,8,1,0,10,23,21,27,7,4,13
10904,Waza no Tabibito,5,2,Unknown,技の旅人,Movie,1,"Jul 2, 2011",Unknown,Unknown,Unknown,Unknown,Unknown,31 min.,Unknown,10352,10926,814,2,29,304,22,49,410,18,16,25,33,48,33,28,14,1,10
10905,Ikoku Meiro no Croisée Picture Drama,6,3,La croisée dans un labyrinthe étranger Picture Drama,異国迷路のクロワーゼ ピクチャードラマ,Special,6,"Oct 26, 2011 to Mar 21, 2012",Unknown,Unknown,Unknown,Satelight,Manga,6 min. per ep.,G - All Ages,6500,7449,3493,0,94,1885,79,86,1349,10,12,32,65,216,342,339,150,54,70
10906,Hakoiri Shoujo: Virgin Territory,5,1,Unknown,箱入少女-Virgin Territory-,OVA,2,"Sep 30, 2011 to Feb 24, 2012",Unknown,"Mary Jane, Seven",Unknown,Unknown,Visual novel,20 min. per ep.,Rx - Hentai,0,6239,5502,13,483,2792,296,233,1698,43,56,83,161,372,447,349,172,73,112
10908,Kakko Kawaii Sengen! 2,5,1,Unknown,カッコカワイイ宣言！ 2,TV,10,"Aug 26, 2011 to Dec 22, 2011",Summer 2011,Unknown,Unknown,Unknown,Manga,3 min. per ep.,PG-13 - Teens 13 or older,8700,11463,660,2,26,260,21,60,293,13,7,13,26,26,35,31,24,6,11
10909,Ultraman Kids: M7.8 Sei no Yukai na Nakama,5,2,Unknown,ウルトラマンキッズ M7.8星のゆかいな仲間,Movie,1,"Mar 17, 1984",Unknown,Tsuburaya Productions,Unknown,Unknown,Other,25 min.,PG - Children,9405,12647,408,0,11,172,8,75,142,13,8,7,15,25,20,12,11,3,6
10916,Pokemon: Pikachu no Fuyuyasumi (2000),6,4,Pokemon:Pikachu's Winter Vacation (2000),ピカチュウのふゆやすみ2000,OVA,2,"Dec 22, 1999",Unknown,Unknown,4Kids Entertainment,OLM,Game,11 min. per ep.,PG - Children,6249,5466,7630,2,78,5922,87,106,1437,32,27,79,180,624,957,788,405,164,269
10917,Pokemon: Pikachu no Fuyuyasumi (2001),6,4,Pokemon:Pikachu's Winter Vacation (2001),ピカチュウのふゆやすみ2001,OVA,3,"Dec 22, 2000",Unknown,Unknown,4Kids Entertainment,OLM,Game,15 min. per ep.,PG - Children,6345,5486,7549,4,95,5740,99,121,1494,35,31,79,165,622,878,781,376,151,262
10918,Kowarekake no Orgel (Movie),7,4,Unknown,こわれかけのオルゴール,Movie,1,"Sep 11, 2010",Unknown,ElectromagneticWave,Unknown,Actas,Original,30 min.,G - All Ages,2269,4289,13933,19,318,7677,176,99,5663,15,27,45,129,373,804,1587,1505,666,499
10920,Seikon no Qwaser II Picture Drama,6,1,The Qwaser Of Stigmata II Picture Drama,聖痕のクェイサー II ピクチャードラマ,Special,4,"Jul 6, 2011 to Oct 5, 2011",Unknown,Hoods Entertainment,Unknown,TAKI Corporation,Unknown,3 min. per ep.,R+ - Mild Nudity,8174,4586,11811,9,379,6495,268,255,4414,141,123,171,322,720,962,620,403,201,309
10923,Tantei Opera Milky Holmes: Summer Special,6,3,Unknown,探偵オペラ ミルキィホームズ サマー・スペシャル,Special,1,"Aug 25, 2011",Unknown,"Bushiroad, Chrono Gear Creative",Unknown,J.C.Staff,Card game,25 min.,PG-13 - Teens 13 or older,3718,5853,6435,3,116,4480,75,78,1686,9,14,39,89,273,556,966,617,251,183
10924,Queen's Blade OVA,6,4,Unknown,クイーンズブレイド,OVA,2,"Oct 29, 2011 to Jan 28, 2012",Unknown,"Genco, Media Factory, Hobby Japan",Unknown,Arms,Other,21 min. per ep.,R+ - Mild Nudity,6605,4262,14103,18,588,7405,292,253,5565,65,117,145,279,677,1219,1182,607,267,298
10928,Nogizaka Haruka no Himitsu: Finale,7,2,Haruka Nogizaka's Secret:Finale,乃木坂春香の秘密 ふぃな～れ♪,OVA,4,"Aug 19, 2012 to Nov 28, 2012",Unknown,Unknown,Unknown,Diomedéa,Unknown,25 min. per ep.,PG-13 - Teens 13 or older,2121,2860,32170,51,840,23971,549,344,6466,75,94,168,441,1145,2343,4782,4233,2314,1801
10933,R-15: R15 Shounen Hyouryuuki,6,6,Unknown,あーるじゅうご R15少年漂流記,OVA,1,"Dec 13, 2011",Unknown,Unknown,Unknown,AIC,Unknown,29 min.,R+ - Mild Nudity,4785,3952,16885,2,325,12900,169,135,3356,84,116,205,403,942,1808,2346,1305,704,612
10934,Itsuka Tenma no Kuro Usagi: Kokoro Utsuri no Toukoubi - School Attendance Day,6,6,Unknown,いつか天魔の黒ウサギ 心移りの登校日 ~すくーる·あてんだんす·でぃ~,OVA,1,"Dec 5, 2011",Unknown,Unknown,Unknown,Zexcs,Light novel,24 min.,R - 17+ (violence & profanity),3817,3764,18566,5,336,13741,182,133,4174,50,90,155,339,823,1639,2748,1713,845,654
10935,Hourou Musuko Specials,7,2,Wandering Son Specials,放浪息子,Special,2,"Aug 24, 2011 to Sep 21, 2011",Unknown,"Aniplex, AIC, Dentsu, Fuji TV, Magic Capsule, Enterbrain, Fujipacific Music",Unknown,AIC Classic,Manga,23 min. per ep.,PG-13 - Teens 13 or older,1191,5296,8245,8,167,4964,128,91,2895,20,10,16,40,168,339,845,967,615,340
10936,Nekogami Yaoyorozu: Ohanami Ghostbusters,6,3,Cat God:Ohanami Ghostbusters,猫神やおよろず お花見ゴーストバスターズ,OVA,1,"Mar 21, 2012",Unknown,Akita Shoten,"NIS America, Inc.",AIC PLUS+,Manga,27 min.,PG-13 - Teens 13 or older,5005,7486,3422,0,108,1925,65,54,1270,8,8,14,37,155,302,418,216,75,54
10937,Mobile Suit Gundam: The Origin,8,6,Mobile Suit Gundam:The Origin,機動戦士ガンダムTHE ORIGIN,OVA,6,"Feb 28, 2015 to May 5, 2018",Unknown,Sotsu,NYAV Post,Sunrise,Manga,1 hr. 11 min. per ep.,R+ - Mild Nudity,176,2224,51377,594,8900,18361,2780,816,20520,234,35,56,140,259,716,2462,5882,6058,3148
10938,Innocent: Shoujo Memoria,6,1,Unknown,イノセント～少女メモリア～,OVA,1,"Jul 5, 2011",Unknown,Pink Pineapple,Unknown,Unknown,Manga,11 min.,Rx - Hentai,0,8048,2725,4,183,1626,123,95,698,24,36,45,80,183,274,203,109,44,58
10941,Mushi no Tameiki,5,1,Unknown,蟲の溜息,Music,1,"Jul 10, 2011",Unknown,Unknown,Unknown,Unknown,Original,3 min.,G - All Ages,9730,11220,729,1,14,603,6,19,87,15,16,32,53,118,90,65,34,5,9
10943,Tsuyoshi Shikkari Shinasai: Tsuyoshi no Time Machine de Shikkari Shinasai,0,6,Unknown,ツヨシしっかりしなさい ツヨシのタイムマシーンでしっかりしなさい,Movie,1,"Dec 5, 1993",Unknown,Unknown,Unknown,Unknown,Manga,30 min.,PG-13 - Teens 13 or older,12626,13489,299,1,19,89,5,45,141,5,0,1,4,5,9,12,6,2,10
10947,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man - Tachikoma na Hibi,6,3,Ghost in the Shell:Stand Alone Complex - The Laughing Man - Tachikomatic Days,攻殻機動隊 Stand Alone Complex - The Laughing Man タチコマな日々,Special,1,"Sep 23, 2005",Unknown,Unknown,Bandai Entertainment,Production I.G,Unknown,2 min.,PG - Children,4499,6276,5430,2,125,2585,118,116,2486,26,15,33,50,179,321,404,222,133,153
10948,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma na Hibi,6,3,Ghost in the Shell:Stand Alone Complex 2nd GIG - Individual Eleven - Tachikomatic Days,攻殻機動隊 S.A.C. 2nd GIG Individual Eleven タチコマな日々,Special,1,"Jan 27, 2006",Unknown,Unknown,Bandai Entertainment,Production I.G,Unknown,3 min.,PG - Children,4119,6195,5562,4,126,2663,119,119,2535,31,10,28,48,164,310,439,249,137,178
10949,Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi - Interval,6,3,Ghost in the Shell:Stand Alone Complex:Tachikomatic Days Fan Disc,ファンディスク 攻殻機動隊 STAND ALONE COMPLEX-インターバル-,Special,3,"Feb 25, 2004",Unknown,Unknown,Unknown,Production I.G,Unknown,1 min. per ep.,G - All Ages,6001,6445,5065,0,148,1912,137,142,2726,21,18,30,56,161,261,279,124,65,102
10950,Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D - Tachikoma na Hibi,6,3,Ghost in the Shell:Stand Alone Complex:Solid State Society 3D:Tachikomatic Days,攻殻機動隊 S.A.C. Solid State Society 3D タチコマな日々,Special,3,"Jul 22, 2011",Unknown,Unknown,Unknown,Production I.G,Unknown,4 min. per ep.,PG - Children,4869,6595,4789,6,131,1885,132,137,2504,21,11,20,38,151,209,295,153,84,118
10953,Pants Pankurou,0,3,Unknown,パンツぱんくろう,TV,85,"Apr, 2004 to Mar, 2008",Spring 2004,NHK,Unknown,Unknown,Unknown,1 min. per ep.,G - All Ages,11491,15322,176,0,12,52,7,46,59,4,1,2,0,10,3,8,0,0,4
10954,Toei Robot Girls,5,3,Unknown,東映ロボットガールズ,ONA,1,"Jul 2, 2011",Unknown,Unknown,Unknown,Toei Animation,Unknown,1 min.,PG-13 - Teens 13 or older,10121,8979,1902,0,54,1188,28,37,595,32,26,51,91,241,163,91,35,12,12
10958,High Score,5,4,Unknown,HIGH SCORE [ハイスコア],TV,8,"Nov 28, 2011 to Jan 30, 2012",Fall 2011,Unknown,Unknown,DLE,4-koma manga,3 min. per ep.,PG-13 - Teens 13 or older,9372,5649,7092,7,256,4395,138,379,1924,135,165,221,406,656,793,640,308,108,82
10964,Heavy,0,3,Unknown,ヘヴィ,Movie,1,"Apr 14, 1990",Unknown,Unknown,Unknown,Unknown,Unknown,52 min.,R - 17+ (violence & profanity),14326,12267,480,0,29,145,13,44,249,4,1,3,5,22,27,18,6,0,6
10965,Kagaku Bouken-tai Tansar 5,0,4,Unknown,科学冒険隊タンサー5,TV,34,"Jul 27, 1979 to Mar 28, 1980",Summer 1979,Unknown,Unknown,Sunrise,Unknown,24 min. per ep.,PG-13 - Teens 13 or older,14756,13440,304,0,21,85,15,64,119,6,2,2,3,16,9,5,5,5,7
10967,Circuit no Ookami II: Modena no Ken,0,2,Unknown,サーキットの狼II モデナの剣,OVA,1,"Dec 21, 1990",Unknown,Magic Bus,Unknown,Gainax,Manga,44 min.,Unknown,13699,12023,522,0,28,148,11,57,278,7,8,8,5,30,10,10,3,2,8
10979,48x61,5,2,Unknown,48x61 四拾八x六拾壱,ONA,1,2002,Unknown,Unknown,Unknown,Madhouse,Unknown,6 min.,PG-13 - Teens 13 or older,10111,9318,1649,0,19,1210,13,67,340,30,49,70,120,232,229,117,46,12,11
10987,Zettai Zetsumei Dangerous Jiisan (2004),0,2,Unknown,絶体絶命でんぢゃらすじーさん,TV,51,"Apr 4, 2004 to Mar 27, 2005",Spring 2004,Shogakukan,VIZ Media,Studio Hibari,Manga,5 min. per ep.,PG - Children,13087,13390,308,0,14,90,13,61,130,3,2,5,5,15,9,10,7,1,3
10989,Stray Sheep: Poe no Chicchana Daibouken,0,2,Unknown,ストレイシープ ポーのちっちゃな大冒険,TV,12,"Oct 16, 2001 to Dec 22, 2001",Fall 2001,Robot Communications,Unknown,Unknown,Unknown,2 min. per ep.,PG - Children,12252,14059,255,0,11,79,6,48,111,4,3,3,4,13,11,9,2,3,6
10995,Ganbare!! Nattou-san,0,1,Unknown,頑張れ!!納父さん,TV,4,"Jul 2, 2011 to Jul, 2011",Summer 2011,Unknown,Unknown,Kachidoki Studio,Unknown,5 min. per ep.,G - All Ages,14075,14286,239,1,19,45,8,64,103,5,4,0,2,3,2,5,0,0,8
10997,Fujilog 2nd Season,0,1,Unknown,フジログ 第2シーズン,TV,13,"Oct 2, 2011 to Dec 26, 2011",Fall 2011,Unknown,Unknown,Unknown,Unknown,4 min. per ep.,PG-13 - Teens 13 or older,13989,13365,312,1,26,96,12,50,128,7,1,2,9,12,12,8,4,2,9
10999,Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon,7,4,Unknown,劇場版イナズマイレブンGO 究極の絆 グリフォン,Movie,1,"Dec 23, 2011",Unknown,"Studio Jack, Dentsu Tec",Unknown,OLM,Game,1 hr. 30 min.,G - All Ages,1869,4652,11451,20,184,9341,100,134,1692,29,22,49,119,362,847,1802,1485,819,727
11001,Toshokan Sensou: Kakumei no Tsubasa,7,4,Unknown,図書館戦争 革命のつばさ,Movie,1,"Jun 16, 2012",Unknown,"Kadokawa Shoten, Dwango, Sony PCL, Jinnan Studio",Unknown,Production I.G,Novel,1 hr. 45 min.,PG-13 - Teens 13 or older,829,3675,19891,42,627,9508,277,227,9252,18,11,39,65,242,569,1728,2389,1407,755
11005,Holy Knight,6,6,Holy Knight,Holy Knight (ホーリーナイト),OVA,2,"Mar 21, 2012 to May 25, 2012",Unknown,Cammot,Media Blasters,Lilix,Manga,30 min. per ep.,R+ - Mild Nudity,8142,2653,36748,48,1726,22544,560,697,11221,366,559,749,1489,2582,3831,3366,1749,845,788
11009,Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken,6,4,Pokemon 4D:Pikachu's Ocean Adventure,ポケモン3Dアドベンチャー2 ピカチュウの海底大冒険,Movie,1,"May 20, 2006",Unknown,Unknown,The Pokemon Company International,OLM,Game,14 min.,PG - Children,3959,5313,8159,17,104,5792,111,175,1977,30,20,41,120,356,617,923,528,246,375
